x,order1,order2,order3
1350.0,39.85385959082503,130.94112925841702,nan
1351.0,39.84094466412917,131.0656506770381,nan
1352.0,39.828112631891685,131.19054955127973,nan
1353.0,39.8153638728572,131.31582701677735,nan
1354.0,39.80269876610381,131.4414842122095,nan
1355.0,39.79011769110241,131.56752227930198,nan
1356.0,39.77762102760999,131.69394236283216,nan
1357.0,39.76520915564478,131.8207456106332,nan
1358.0,39.752882455633326,131.94793317359833,nan
1359.0,39.74064130816065,132.0755062056852,nan
1360.0,39.728486094177086,132.20346586392,nan
1361.0,39.71641719479856,132.33181330840196,nan
1362.0,39.70443499142434,132.46054970230716,nan
1363.0,39.69253986568197,132.58967621189348,nan
1364.0,39.68073219934978,132.71919400650407,nan
1365.0,39.66901237446961,132.8491042585723,nan
1366.0,39.65738077316946,132.97940814362576,nan
1367.0,39.645837777826564,133.11010684029026,nan
1368.0,39.63438377095424,133.2412015302947,nan
1369.0,39.62301913510755,133.37269339847467,nan
1370.0,39.611744253080246,133.50458363277724,nan
1371.0,39.600559507687855,133.6368734242649,nan
1372.0,39.58946528185338,133.76956396711992,nan
1373.0,39.57846195855729,133.90265645864892,nan
1374.0,39.567549920890016,134.0361520992864,nan
1375.0,39.55672955196868,134.17005209259978,nan
1376.0,39.54600123489765,134.30435764529324,nan
1377.0,39.53536535282984,134.4390699672121,nan
1378.0,39.52482228891594,134.57419027134716,nan
1379.0,39.51437242630438,134.70971977383869,nan
1380.0,39.504016148067706,134.845659693981,nan
1381.0,39.49375383731278,134.9820112542266,nan
1382.0,39.4835858770173,135.11877568019042,nan
1383.0,39.47351265011461,135.25595420065426,nan
1384.0,39.46353453947867,135.3935480475705,nan
1385.0,39.45365192783927,135.53155845606736,nan
1386.0,39.44386519781857,135.669986664452,nan
1387.0,39.434174731954684,135.80883391421577,nan
1388.0,39.42458091258407,135.94810145003794,nan
1389.0,39.415084121939415,136.08779051978996,nan
1390.0,39.405684742024214,136.22790237454012,nan
1391.0,39.396383154702,136.36843826855724,nan
1392.0,39.38717974161616,136.50939945931552,nan
1393.0,39.378074884215536,136.65078720749852,nan
1394.0,39.3690689637201,136.79260277700317,nan
1395.0,39.36016236105857,136.93484743494466,nan
1396.0,39.35135545696135,137.07752245166006,nan
1397.0,39.342648631883826,137.22062910071307,nan
