# WASP-39b Native Resolution Transmission Spectrum
# Created by: Catriona Murray
# Stellar spectra by: Adina Feinstein
# Created on: 2022-09-05 16:46:27.593193
wave,wave_err,dppm,dppm_err,order,quality
2.489435089191204,0.004943712456573435,21058.476160024005,708.3228688444855,1.0,0
2.5131749907979084,0.004947966523300984,21557.597790840002,725.1914981428066,1.0,0
2.523072836617552,0.004949871669816197,21224.859505143,743.3098136133672,1.0,0
2.5341783536835822,0.012879140316536697,21478.308522124287,737.3583509627736,1.0,1
2.5587383484769153,0.004957367290489234,21691.652616067,781.2860269881917,1.0,0
2.568655364938334,0.004959641264500991,21627.567298775,780.6094651435393,1.0,0
2.5785770085432835,0.004961992890940792,21576.790560409,797.6847808816589,1.0,0
2.5885034504881554,0.004964437184180159,21198.472299253,790.6941503535251,1.0,0
2.598434867638219,0.004966968570586872,20812.545208019998,833.5962931904447,1.0,0
2.608371433862952,0.004969587645726303,21456.389653515,821.6795943580217,1.0,0
2.6183133310697437,0.004972297771361989,21500.344580028,856.7560715525249,1.0,0
2.6282607430548386,0.004975100514277742,21163.962307229,839.7915782997921,1.0,0
2.6382138543829217,0.00497799756489492,21682.130480667,873.0858494658818,1.0,0
2.6481728563345612,0.0049809904400059946,21945.995593252,878.6870268436146,1.0,0
2.6581379427431546,0.004984080712015393,21496.248801644,854.1532377200803,1.0,0
2.66827557360811,0.00498726960666751,22024.081573098883,886.2998233160367,1.0,0
2.6780871558624173,0.004990560379050768,21880.778958498002,895.2618986153798,1.0,0
2.688071684645153,0.004993952049943795,21887.834049230998,915.8278105747158,1.0,0
2.6980631000262365,0.004997448033055019,21905.762509642,936.8855541918507,1.0,0
2.7088618705520795,0.00550135569481669,21816.689576833996,897.2190829969073,1.0,0
2.7195690152400456,0.005505852671908951,21357.636254133635,971.1733910094532,1.0,0
2.7305853817280292,0.00551049844808249,21608.26580000364,976.7755681582089,1.0,0
2.7416111819453923,0.005515289681716551,21728.25713324909,960.825045942488,1.0,0
2.7526467157612453,0.005520229460332704,21584.91693266727,1022.1968041321346,1.0,0
2.763692283394855,0.005525321664573868,21194.19117009546,1050.1488826049213,1.0,0
2.7747481896733572,0.00553056831717158,22056.175346762728,1053.2264372061077,1.0,0
2.785814746020297,0.005535969805720464,21343.999428099094,1075.4072418113365,1.0,0
2.796892266110252,0.0055415309768325205,21437.25341387727,1097.5736141005598,1.0,0
0.6309570532312001,0.0014662123540447602,21065.043621778572,369.35389241001275,2.0,0
0.6338927332337668,0.001469377216795853,20946.316898645717,350.27732649840743,2.0,0
0.6368347429971212,0.0014725200879726064,21237.281936527143,333.30983038352844,2.0,0
0.6397830391168141,0.0014756404973714221,20759.26385775286,329.3227790138879,2.0,0
0.6427375677628363,0.0014787399174651106,21061.313077005714,309.0409427961185,2.0,0
0.6456982881056276,0.0014818322833742847,21056.36954056143,298.42305256471457,2.0,0
0.6486651515578955,0.0014848970713974285,21136.655424831428,291.2155250528359,2.0,0
0.6516381084445969,0.0014879356184497872,20916.393806125714,275.0274422348826,2.0,0
0.6546171127904757,0.001490950471243091,21115.206884638574,281.132067099116,2.0,0
0.657602116773106,0.001493941496224338,20811.974348512857,264.6361413110564,2.0,0
0.6605930751483344,0.0014969083113417492,20706.187316872856,251.8881125503129,2.0,0
0.663589940472277,0.0014998509544058014,21080.917938135713,246.34196965493499,2.0,0
0.6665926668859018,0.001502769343156185,21170.45423911,237.64924698010012,2.0,0
0.6696012057483561,0.0015056621610495258,21209.44563542857,229.92363347085453,2.0,0
0.6726155093544229,0.0015085305425056594,20971.695687595715,226.127707300977,2.0,0
0.6756355312250352,0.0015113756602151973,21034.046754872856,219.52294479438143,2.0,0
0.6786612246280198,0.0015141966674551144,20972.625898632858,214.95192756499736,2.0,0
0.6816925408668686,0.001516991047704308,20723.014095007144,209.96320894371277,2.0,0
0.6847294351064985,0.0015197778796298689,20846.04400323286,208.73377098710557,2.0,0
0.6877718613440071,0.0015225394188667085,21052.879576404284,204.54331998987954,2.0,0
0.6908197691645553,0.001525275117102709,20975.21186871,200.3888045112505,2.0,0
0.6938731106644492,0.0015279880862037465,21105.053628510002,197.3073531506536,2.0,0
0.6969318440997266,0.0015306772021322912,20897.059658042857,195.55414265350535,2.0,0
0.6999959168522238,0.001533344761739941,21046.03198663143,196.0918329092356,2.0,0
0.7030652883088315,0.0015359905929702156,21103.499470975716,193.36541572739443,2.0,0
0.7061399042302392,0.001538610648720684,20974.065199797147,189.63793253759115,2.0,0
0.709219723095847,0.001541198226448659,20873.347232791428,193.61808960639988,2.0,0
0.7123046909863575,0.0015437592907791564,20931.96225733714,191.46192961814413,2.0,0
0.7153947668136995,0.0015462868419369724,21084.516364975716,191.6762755177057,2.0,0
0.7184899041731736,0.0015487892538942893,21022.167699582857,196.6135501304483,2.0,0
0.7313654836343267,0.0015589914599108412,20972.487824075713,197.31424180565708,2.0,0
0.7344858967369224,0.001561365991014585,21455.608931145714,197.27291955098224,2.0,0
0.737611081561037,0.0015637276500284347,20688.448262010003,197.3020474060037,2.0,0
0.7407409888678453,0.001566087603507793,20920.150965597142,200.81498836452704,2.0,0
0.7438755703278517,0.0015684281858326377,21025.271646377147,201.9535019920386,2.0,0
0.7470147825434185,0.0015707425185716994,21037.319046432855,202.07159789659252,2.0,0
0.750158578826896,0.0015730312157971604,21042.192290595714,202.50474627374035,2.0,0
0.7533069029819347,0.0015752805581097373,20813.244340412853,208.04812426471292,2.0,0
0.7564597184337128,0.0015774914208246393,20781.42668894857,210.28670730090096,2.0,0
0.7596169785193201,0.0015796820014907786,21012.919970264284,216.83954236631848,2.0,0
0.7627786313252413,0.0015818885053867082,21055.553277484287,217.07833850744044,2.0,0
0.7659446265772123,0.001584059800673776,21611.57338907857,222.2274569539092,2.0,0
0.7691149277439526,0.0015862138400584147,21423.27007006,225.5896605236326,2.0,0
0.7722894748041681,0.0015883204128487871,21134.228915547144,230.5030601179471,2.0,0
0.7754682277404414,0.001590388844519952,20933.839307137143,231.43218362878932,2.0,0
0.7786511446942413,0.0015924440431860365,20903.441598285714,233.8665205903649,2.0,0
0.7818381706876469,0.0015945136637188773,20877.75880298857,239.3213763396705,2.0,0
0.785029261732403,0.0015965441685299453,21009.256925752856,242.70014864715574,2.0,0
0.7882243694436297,0.001598544589012596,20927.216428852855,247.8122549949654,2.0,0
0.7914234423178438,0.0016004999600949255,20949.501280251432,254.62058523809418,2.0,0
0.7946264455466564,0.0016024273210221152,21172.761080521428,262.6107063879825,2.0,0
0.7978333247736177,0.0016043834749950303,20938.108998367145,265.9254860928628,2.0,0
0.801044031284121,0.0016062957367040664,20901.687719264282,269.4769192655214,2.0,0
0.8042585196311378,0.001608174077244784,21023.890389204284,281.0759389133627,2.0,0
0.8074767390890419,0.0016100065287077414,21014.065938442855,282.8642986040562,2.0,0
0.8106986551356262,0.001611840569078371,20980.141124255715,289.84000865926265,2.0,0
0.8139242055663836,0.0016136644067628603,21038.217962087143,298.08986018323446,2.0,0
0.8171533561212928,0.0016154605394533839,21067.431190034284,301.6091617240393,2.0,0
0.8203860430134133,0.0016172091344230921,20996.770991151432,314.0018729323895,2.0,0
0.823622240249153,0.0016189250361705598,20891.178717474286,312.7988368335235,2.0,0
0.8268618870072563,0.0016206645535580266,21098.415756994284,323.7977213559814,2.0,0
0.8301049405846647,0.0016223667325792612,21283.779937204286,339.33935642692876,2.0,0
0.8333513472484778,0.0016240229554075891,21094.489278102857,346.9824968484007,2.0,0
0.8368333626583708,0.001858052394671239,21139.28506711375,353.1641033494533,2.0,0
0.8405515868382943,0.0018601481110803175,21092.48776166875,356.62949877596924,2.0,0
