wavelength xh2o xco xco2 xch4 xnh3 xh2s xph3 xhcn xc2h2 xoh xna xk xso2
2.825584079752075706e+00 -2.254518934852054457e+01 -3.630329556813665448e+01 -2.223977653533382437e+01 -2.621099053300358861e+01 -2.290280201240652147e+01 -2.459531640478142123e+01 -2.385856339881299704e+01 -2.434950285234348399e+01 -2.489797302009297653e+01 -2.807753143684722730e+01 -2.995501337906073047e+01 -2.990477741171170933e+01 -2.549775909159347620e+01
2.824642532241328219e+00 -2.296497289329839475e+01 -4.108745038553552575e+01 -2.270247442941917271e+01 -2.592658301007451271e+01 -2.284450530696730297e+01 -2.447405704398618198e+01 -2.395284643106912625e+01 -2.350744571826817619e+01 -2.434041224722416175e+01 -2.754531599851612000e+01 -2.995497487757470623e+01 -2.990472873760343120e+01 -2.543918999392595026e+01
2.823701298475170152e+00 -2.382346481112375969e+01 -3.880074867107177283e+01 -2.225304672518514693e+01 -2.581149185861153228e+01 -2.280379187016486497e+01 -2.429543895414085597e+01 -2.405855589746271050e+01 -2.436722219242786380e+01 -2.529155495794094222e+01 -2.266581193829246743e+01 -2.995493945238201050e+01 -2.990468395205582297e+01 -2.543373628661838737e+01
2.822760378349053578e+00 -2.268115368470589388e+01 -3.613777648564964551e+01 -2.231520003792393325e+01 -2.635401998445881588e+01 -2.260783033922919572e+01 -2.399794846805288628e+01 -2.403337396208177879e+01 -2.358637891079546023e+01 -2.437765069570988530e+01 -2.832745447621181256e+01 -2.995490327845324074e+01 -2.990463821931091815e+01 -2.538736899406469405e+01
2.821819771758466988e+00 -2.203931886366560633e+01 -3.611974851520893992e+01 -2.245742057950549153e+01 -2.568219284703926419e+01 -2.289300150635566311e+01 -2.421142512759229959e+01 -2.390832273931168217e+01 -2.452199170692294317e+01 -2.515762292583229254e+01 -2.872916864200142228e+01 -2.995486741706610445e+01 -2.990459288115421543e+01 -2.537527485123472459e+01
2.820879478598933954e+00 -2.126288702905021566e+01 -3.718839677340493921e+01 -2.223683734078489493e+01 -2.576751438314602538e+01 -2.253333012519998135e+01 -2.428608778610723817e+01 -2.398348686611712210e+01 -2.363571634192123128e+01 -2.442427599674436323e+01 -2.854055258651064975e+01 -2.995483165154672633e+01 -2.990454766368269901e+01 -2.537858077425243764e+01
2.819939498766011354e+00 -2.200687893487843638e+01 -3.626935495222717520e+01 -2.250395656968616720e+01 -2.587273718296890479e+01 -2.264463141081159137e+01 -2.396771621815097575e+01 -2.378697207252704970e+01 -2.407771663627802639e+01 -2.445282429189341755e+01 -2.507240955621908540e+01 -2.995479587827960799e+01 -2.990450243590960611e+01 -2.535351707199088978e+01
2.818999832155292928e+00 -2.111906550985438713e+01 -3.872619098856973352e+01 -2.222984505535768207e+01 -2.566717393507763845e+01 -2.295621502123969293e+01 -2.411723898399901955e+01 -2.357254197621809055e+01 -2.412268884718266193e+01 -2.536720393749859070e+01 -2.250294570483299950e+01 -2.995476030033153947e+01 -2.990445745460722549e+01 -2.535093565471818522e+01
2.818060478662405721e+00 -2.258985884691687573e+01 -3.607228042240952703e+01 -2.232239393539432015e+01 -2.591579054583372610e+01 -2.288451871483860955e+01 -2.444624800501976836e+01 -2.338107480092664758e+01 -2.364442753042370171e+01 -2.450286656686578723e+01 -2.820921298144412148e+01 -2.995472492351146343e+01 -2.990441272712928722e+01 -2.531431223501165206e+01
2.817121438183011417e+00 -2.233778694000820764e+01 -3.752906470489386948e+01 -2.225441867116616379e+01 -2.568349257449069256e+01 -2.329689645040477330e+01 -2.417238478040945893e+01 -2.386313563611293631e+01 -2.501101035433047315e+01 -2.458457740873061326e+01 -2.239511198461412178e+01 -2.995468613390749724e+01 -2.990436368435537062e+01 -2.535997588439737882e+01
2.816182710612806783e+00 -2.267615449694061525e+01 -3.674850093289135344e+01 -2.221592904576319683e+01 -2.592088724400973376e+01 -2.279166656301934779e+01 -2.447906696045282970e+01 -2.405335449575251161e+01 -2.366222498636274096e+01 -2.499189277526982167e+01 -2.504969904466331698e+01 -2.995465056040356444e+01 -2.990431870724549412e+01 -2.533125782153960515e+01
2.815244295847524114e+00 -2.193411648612791964e+01 -3.596553311728209934e+01 -2.221463416823942438e+01 -2.575627616050043045e+01 -2.264476758308855864e+01 -2.430011833733479421e+01 -2.399496273655416445e+01 -2.417411416281186476e+01 -2.459425869432208955e+01 -2.880463222394697098e+01 -2.995461445337663875e+01 -2.990427305494167243e+01 -2.531028668369749468e+01
2.814306193782929455e+00 -2.177975773871595422e+01 -3.579657418021668747e+01 -2.233348881927379281e+01 -2.599847983467295975e+01 -2.271116135897601040e+01 -2.441696455718528114e+01 -2.415776856708794540e+01 -2.415325781334210475e+01 -2.538219222889769711e+01 -2.832705997545468790e+01 -2.995457863345538740e+01 -2.990422776510483516e+01 -2.526184075552680852e+01
2.813368404314824378e+00 -2.225041493870746123e+01 -3.617759988561355300e+01 -2.221868494516768067e+01 -2.601012185468592008e+01 -2.297955805620328462e+01 -2.416575461729615881e+01 -2.409143907718357625e+01 -2.366657014453933527e+01 -2.463804481352902087e+01 -2.225082481431878989e+01 -2.995454280576536732e+01 -2.990418246493729981e+01 -2.524845022720986520e+01
2.812430927339044651e+00 -2.335311047802168005e+01 -4.193275127127777324e+01 -2.216615770469501001e+01 -2.621173340334478752e+01 -2.268573532758145817e+01 -2.400433935129301943e+01 -2.398095580207184341e+01 -2.420349895078831892e+01 -2.467443646639080868e+01 -2.430524407465221870e+01 -2.995450719156299257e+01 -2.990413743423392035e+01 -2.525990389853214069e+01
2.811493762751460235e+00 -2.310813648497525463e+01 -3.735830635977058733e+01 -2.215799601208180647e+01 -2.596010145447401385e+01 -2.282899449451312535e+01 -2.386740114453925443e+01 -2.372491049017116183e+01 -2.376273308708526599e+01 -2.545392230971879854e+01 -2.217293614644913191e+01 -2.995447181069494746e+01 -2.990409269810151471e+01 -2.520827208006581444e+01
2.810556910447977508e+00 -2.277916519153783881e+01 -3.580516671460184597e+01 -2.218325432259845797e+01 -2.546168018513916564e+01 -2.291280474584866766e+01 -2.418161777171691895e+01 -2.351436194592955076e+01 -2.408635537304564167e+01 -2.472981513923501495e+01 -2.813733333753198096e+01 -2.995443276922983600e+01 -2.990404333298431894e+01 -2.517445223255647946e+01
2.809620370324535710e+00 -2.264464949699008400e+01 -3.693171480235013604e+01 -2.240293701900759515e+01 -2.594685250899615170e+01 -2.293357627801584186e+01 -2.379501087685651939e+01 -2.391422479536139889e+01 -2.378113727294268998e+01 -2.521926405254878745e+01 -2.800511080453364698e+01 -2.995439706566628146e+01 -2.990399818785449781e+01 -2.521427779926409229e+01
2.808684142277110052e+00 -2.159503852204682417e+01 -4.101689609921533020e+01 -2.206253694501161533e+01 -2.617955684891456158e+01 -2.268450088884260296e+01 -2.460234012937352688e+01 -2.379906028600155565e+01 -2.411516341817209863e+01 -2.483923375422551416e+01 -2.200697389102615986e+01 -2.995436110769654903e+01 -2.990395272038544050e+01 -2.513669232924463159e+01
2.807748226201709052e+00 -2.296667838713585752e+01 -3.556723399063360347e+01 -2.238051785727994414e+01 -2.638993057400833919e+01 -2.265328244768327082e+01 -2.418317092994383444e+01 -2.418219505325752294e+01 -2.381279130719625670e+01 -2.569948466759140970e+01 -2.198147052425232317e+01 -2.995432523322557827e+01 -2.990390735797826949e+01 -2.519741215706991966e+01
2.806812621994377643e+00 -2.203054760545392909e+01 -3.560505726930659876e+01 -2.213532517637100838e+01 -2.611539647130774711e+01 -2.287474842397031338e+01 -2.402410812692053099e+01 -2.409602248626661236e+01 -2.415580207998442930e+01 -2.485080240544478158e+01 -2.260425402185143540e+01 -2.995428943721686110e+01 -2.990386209429097164e+01 -2.519649535854442135e+01
2.805877329551194066e+00 -2.238096512960360585e+01 -4.055883799601147643e+01 -2.228759404647590259e+01 -2.577988537222968191e+01 -2.266784362413028830e+01 -2.408470926735237327e+01 -2.421797068733732416e+01 -2.476738883819567860e+01 -2.493786748707536916e+01 -2.449526375944729395e+01 -2.995425405285793730e+01 -2.990381735070032931e+01 -2.513768033716772266e+01
2.804942348768270755e+00 -2.144130268127274874e+01 -3.644030415319967631e+01 -2.205977407638322063e+01 -2.637283736549024127e+01 -2.285451490069108971e+01 -2.411443633364585537e+01 -2.413994894084184395e+01 -2.385372962221732962e+01 -2.521735081643099363e+01 -2.156350968315262406e+01 -2.995421508104256603e+01 -2.990376807029919703e+01 -2.511776880730863937e+01
2.804007679541756559e+00 -2.122717352809461389e+01 -3.560504470353451723e+01 -2.238510841773211268e+01 -2.595078550210338619e+01 -2.317825321342405331e+01 -2.405440460869975894e+01 -2.396529610713526637e+01 -2.430276181983570183e+01 -2.500830494734636389e+01 -2.231238481387046235e+01 -2.995417929926618683e+01 -2.990372282319514952e+01 -2.508216535539022018e+01
2.803073321767833637e+00 -2.116469434341382438e+01 -3.681202247562829655e+01 -2.207101928725337814e+01 -2.540407458742878788e+01 -2.294374172661323996e+01 -2.395892173934957725e+01 -2.339784646011225178e+01 -2.384795265436322254e+01 -2.501828184146529210e+01 -2.472875066545980616e+01 -2.995414330034824957e+01 -2.990367730084262021e+01 -2.512351622982568600e+01
2.802139275342719227e+00 -2.128034008083733397e+01 -3.771782513599256959e+01 -2.201763153602033185e+01 -2.582929794857338024e+01 -2.283239328547862002e+01 -2.386275333122689446e+01 -2.360566394700735060e+01 -2.435443857016448987e+01 -2.530180773047255371e+01 -2.126640601391748930e+01 -2.995410737898726339e+01 -2.990363187604452477e+01 -2.509669267071512522e+01
2.801205540162665208e+00 -2.233310394930873954e+01 -3.556965044490479499e+01 -2.251554777351434566e+01 -2.572994647202081708e+01 -2.269786403592881641e+01 -2.370752568956899964e+01 -2.426665921008463656e+01 -2.389580384081953923e+01 -2.513327858199774312e+01 -2.617153275970726867e+01 -2.995407166053766446e+01 -2.990358670736828017e+01 -2.510300131103352683e+01
2.800272116123956767e+00 -2.203627078986074395e+01 -3.541260429118678843e+01 -2.203567947961042961e+01 -2.623398555248558139e+01 -2.327088233700453657e+01 -2.420014470270146134e+01 -2.412802345390920067e+01 -2.485583371687502563e+01 -2.516671387490881528e+01 -2.768698844697109962e+01 -2.995403627269898905e+01 -2.990354195633132406e+01 -2.503739003144130493e+01
2.799339003122915503e+00 -2.279292193603599515e+01 -3.552107028332547145e+01 -2.240342924948613046e+01 -2.600794089022042854e+01 -2.278973182601749059e+01 -2.367288625845342409e+01 -2.391296589662431771e+01 -2.389938734300045198e+01 -2.536065248087186674e+01 -2.811084216210574738e+01 -2.995399687722885318e+01 -2.990349213681173524e+01 -2.506601318350811880e+01
2.798406201055896769e+00 -2.252319231096746321e+01 -3.571654625630292657e+01 -2.207765629165368182e+01 -2.612298539761545513e+01 -2.312907687783480881e+01 -2.408358786706866894e+01 -2.416888540623553894e+01 -2.504762789307410031e+01 -2.549504152116588784e+01 -2.831767478758464307e+01 -2.995396117129111246e+01 -2.990344698249962718e+01 -2.503819430211995467e+01
2.797473709819290555e+00 -2.243268419916354972e+01 -3.767143916391517422e+01 -2.241924819406212777e+01 -2.571039365907341434e+01 -2.295816489760342449e+01 -2.400248411875303134e+01 -2.403722489404228213e+01 -2.394796367150328464e+01 -2.516418764422833476e+01 -2.858482071039741257e+01 -2.995392521075399372e+01 -2.990340150556510324e+01 -2.503819170114596915e+01
2.796541529309520158e+00 -2.332587594514460960e+01 -3.538524428411112410e+01 -2.204608821765750193e+01 -2.575712270360076772e+01 -2.293090644316729154e+01 -2.410892341467206990e+01 -2.417425732814881201e+01 -2.487715297959507765e+01 -2.559125645137471494e+01 -2.874353634769327215e+01 -2.995388927227392983e+01 -2.990335605601761770e+01 -2.502782732509257713e+01
2.795609659423045734e+00 -2.253409740180075005e+01 -3.588544023942833405e+01 -2.210917518441029372e+01 -2.574530886934687146e+01 -2.273673472182890620e+01 -2.403061729990609763e+01 -2.378359467546895090e+01 -2.399844209956499697e+01 -2.552767059422179585e+01 -2.887697505057766634e+01 -2.995385386159046703e+01 -2.990331127353432805e+01 -2.499907476380139926e+01
2.794678100056359860e+00 -2.332533087482607215e+01 -3.543403652052030850e+01 -2.247094779296292444e+01 -2.569111014758844647e+01 -2.295226777411124530e+01 -2.407294986266390069e+01 -2.356369699368988080e+01 -2.478142411616841656e+01 -2.532970100578531003e+01 -2.879934630883834146e+01 -2.995381469102171579e+01 -2.990326173560531586e+01 -2.504242698172717141e+01
2.793746851105990636e+00 -2.296166710761180951e+01 -3.515902078278617182e+01 -2.201915801437838027e+01 -2.578623438195652895e+01 -2.273947076691031910e+01 -2.379291525464966384e+01 -2.367950707033297419e+01 -2.466065695436477512e+01 -2.567635204089669188e+01 -2.455531264602226216e+01 -2.995377884567279736e+01 -2.990321640241963408e+01 -2.497591185900541788e+01
2.792815912468501249e+00 -2.185704107368125548e+01 -3.612831139135058578e+01 -2.256990309236966752e+01 -2.601244741338532762e+01 -2.290678232706952855e+01 -2.376878418477710397e+01 -2.406572564363247935e+01 -2.407995807263421639e+01 -2.532754063229191033e+01 -2.480112305261246064e+01 -2.995374284588343272e+01 -2.990317087324302037e+01 -2.496242486995610932e+01
2.791885284040487747e+00 -2.315415010829977405e+01 -3.526485662947042243e+01 -2.202315806287625932e+01 -2.577560327903005799e+01 -2.306589075526022370e+01 -2.380914309425705611e+01 -2.436979493716521716e+01 -2.466370518910875020e+01 -2.542760978539186567e+01 -2.905324000718598398e+01 -2.995370685797512778e+01 -2.990312535858218368e+01 -2.499514647124528821e+01
2.790954965718581704e+00 -2.254218958964381159e+01 -3.551514020885454670e+01 -2.200485922062988209e+01 -2.627468675003169096e+01 -2.303947726703727383e+01 -2.372165566582234320e+01 -2.416176613316030597e+01 -2.412887844448607666e+01 -2.565884022626651628e+01 -2.443770055576128897e+01 -2.995367143466891946e+01 -2.990308055757778050e+01 -2.497651864958605827e+01
2.790024957399448446e+00 -2.252782247782598546e+01 -3.828458291021557613e+01 -2.268382671732118538e+01 -2.557410676164520424e+01 -2.321180310165210514e+01 -2.380564894334246517e+01 -2.420910224921319553e+01 -2.474419838798885962e+01 -2.549755247090360655e+01 -2.455900651686372171e+01 -2.995363214509396954e+01 -2.990303086630706275e+01 -2.498355757432040036e+01
2.789095258979787939e+00 -2.228684511508575383e+01 -3.511217448955144249e+01 -2.193789417836574529e+01 -2.612228808100951127e+01 -2.281651275505326026e+01 -2.356605525057995010e+01 -2.410006507063051373e+01 -2.417062505345390022e+01 -2.543704632268178401e+01 -2.941948523032030494e+01 -2.995359632311123477e+01 -2.990298556007188679e+01 -2.495759059960435522e+01
2.788165870356335674e+00 -2.114171603680911460e+01 -3.638414969077888372e+01 -2.193047522810742933e+01 -2.595753007944713531e+01 -2.292589690097216959e+01 -2.397402504998886386e+01 -2.384719339339650546e+01 -2.479003814463365885e+01 -2.565709747209376346e+01 -2.632966052872372842e+01 -2.995356028399334392e+01 -2.990293997854726982e+01 -2.494470857367828387e+01
2.787236791425860449e+00 -2.196808966421027165e+01 -3.508469748638271568e+01 -2.240523820999226601e+01 -2.541732977680945993e+01 -2.313617360065554962e+01 -2.407134604055044846e+01 -2.360017756676796807e+01 -2.425264659140626478e+01 -2.569404258666887486e+01 -2.953822023552195830e+01 -2.995352438857761612e+01 -2.990289457828739828e+01 -2.488987854897328944e+01
2.786308022085165259e+00 -2.106707871354680606e+01 -3.501325029483894014e+01 -2.190996975868210228e+01 -2.597532018258310771e+01 -2.296376961366549097e+01 -2.388017306626374392e+01 -2.384893356161697398e+01 -2.462690264249045669e+01 -2.563509015979489192e+01 -2.958693098831041723e+01 -2.995348590301763636e+01 -2.990284590167012979e+01 -2.494046575696438239e+01
2.785379562231087736e+00 -2.216554069364082835e+01 -4.067086919237783604e+01 -2.191066342502306696e+01 -2.577312419483892114e+01 -2.319782021462084387e+01 -2.377149065680492157e+01 -2.392023556754751468e+01 -2.434449278876125078e+01 -2.572921478600114042e+01 -2.448479245268659810e+01 -2.995344988876738412e+01 -2.990280035021199012e+01 -2.486747655014644920e+01
2.784451411760500594e+00 -2.303803137356828046e+01 -3.501023725628283501e+01 -2.240519886028196694e+01 -2.561666206947432656e+01 -2.322828450231662245e+01 -2.388374089112873477e+01 -2.416590364173677230e+01 -2.453008573438919626e+01 -2.554801026140373210e+01 -2.937409730440648303e+01 -2.995341360322353452e+01 -2.990275445492434869e+01 -2.486635629113553847e+01
2.783523570570310746e+00 -2.383597574825112986e+01 -3.516865167330478670e+01 -2.189437449268869074e+01 -2.535145648145131858e+01 -2.318952792733493595e+01 -2.381825749032876161e+01 -2.429591404420948209e+01 -2.436564403968441184e+01 -2.569700368042117233e+01 -2.968656932298884144e+01 -2.995337752470067016e+01 -2.990270882094554850e+01 -2.486749420209359229e+01
2.782596038557457963e+00 -2.172112981509843266e+01 -3.493666940640876106e+01 -2.220927594234389701e+01 -2.610447173505380647e+01 -2.305783824527050996e+01 -2.368796854355715809e+01 -2.406322454898615604e+01 -2.501086013138850461e+01 -2.563201190560351961e+01 -2.972471941780727889e+01 -2.995334193304984538e+01 -2.990266380236303689e+01 -2.492814730529308775e+01
2.781668815618917989e+00 -2.150094135046447263e+01 -3.551644447430078344e+01 -2.187439007040421757e+01 -2.603695913175995358e+01 -2.286318911998141701e+01 -2.366766228881956025e+01 -2.368290447150533140e+01 -2.442977125572701880e+01 -2.561085398317078443e+01 -2.972707684521786220e+01 -2.995330270768671710e+01 -2.990261418719043363e+01 -2.486023386964620130e+01
